frequency_kHz,area_mm2,RCA_STD,Dry_Wet,T21_T23,Voltage_V,Cm_pF,Cm_pred_pF
1.0,0.0025,0.0,1.0,0.0,1.8500000000000005,3.8085999999999998,3.781179666519165
1.0,0.0025,0.0,1.0,0.0,1.98,3.8208,3.820037841796875
1.0,0.0025,0.0,1.0,0.0,2.11,3.7914,3.858896493911743
1.0,0.0025,0.0,1.0,0.0,2.24,3.8175,3.8977556228637695
1.0,0.0025,0.0,1.0,0.0,2.37,3.8233,3.936614990234375
1.0,0.0025,0.0,1.0,0.0,2.4999999999999996,3.8252,3.9754741191864014
1.0,0.005,0.0,1.0,1.0,-4.0,8.383,8.875005722045898
1.0,0.005,0.0,1.0,1.0,-3.87,8.3962,8.861863136291504
1.0,0.005,0.0,1.0,1.0,-3.7400000000000007,8.3748,8.848724365234375
1.0,0.005,0.0,1.0,1.0,-3.61,8.381,8.835587501525879
1.0,0.005,0.0,1.0,1.0,-3.4800000000000004,8.3473,8.82244873046875
1.0,0.005,0.0,1.0,1.0,-3.35,8.3485,8.809307098388672
1.0,0.005,0.0,1.0,1.0,-3.22,8.2998,8.796168327331543
1.0,0.005,0.0,1.0,1.0,-3.09,8.2845,8.783027648925781
1.0,0.005,0.0,1.0,1.0,-2.96,8.2865,8.769888877868652
1.0,0.005,0.0,1.0,1.0,-2.83,8.1972,8.75675106048584
1.0,0.005,0.0,1.0,1.0,-2.7,8.2146,8.743610382080078
1.0,0.005,0.0,1.0,1.0,-2.57,8.1689,8.728414535522461
1.0,0.005,0.0,1.0,1.0,-2.44,8.1651,8.68822956085205
1.0,0.005,0.0,1.0,1.0,-2.31,8.1353,8.64804458618164
1.0,0.005,0.0,1.0,1.0,-2.18,8.092,8.60785961151123
1.0,0.005,0.0,1.0,1.0,-2.05,8.014,8.567675590515137
1.0,0.005,0.0,1.0,1.0,-1.9200000000000002,7.9012,8.379840850830078
1.0,0.005,0.0,1.0,1.0,-1.79,7.7559,7.938407897949219
1.0,0.005,0.0,1.0,1.0,-1.66,7.6137,7.463407039642334
1.0,0.005,0.0,1.0,1.0,-1.53,7.4127,6.898704528808594
1.0,0.005,0.0,1.0,1.0,-1.4,6.9543,6.15241813659668
1.0,0.005,0.0,1.0,1.0,-1.2699999999999998,6.0699,5.414481163024902
1.0,0.005,0.0,1.0,1.0,-1.1399999999999997,4.4945,4.838567733764648
1.0,0.005,0.0,1.0,1.0,-1.01,2.7182,4.2548627853393555
1.0,0.005,0.0,1.0,1.0,-0.8799999999999999,2.1095,3.633575916290283
1.0,0.005,0.0,1.0,1.0,-0.7500000000000002,1.6442000000000003,3.0122873783111572
1.0,0.005,0.0,1.0,1.0,-0.6200000000000001,1.8044,3.764578104019165
1.0,0.005,0.0,1.0,1.0,-0.49,2.6950000000000003,5.023558616638184
1.0,0.005,0.0,1.0,1.0,-0.3599999999999999,5.2064,6.103187084197998
1.0,0.005,0.0,1.0,1.0,-0.22999999999999976,6.5746,6.845457077026367
1.0,0.005,0.0,1.0,1.0,-0.09999999999999964,7.1871,7.486128330230713
1.0,0.005,0.0,1.0,1.0,0.02999999999999975,7.4333,7.797591686248779
1.0,0.005,0.0,1.0,1.0,0.15999999999999986,7.6282,7.850434303283691
1.0,0.005,0.0,1.0,1.0,0.29,7.775000000000001,7.996575832366943
1.0,0.005,0.0,1.0,1.0,0.4200000000000001,7.8275,8.154481887817383
1.0,0.005,0.0,1.0,1.0,0.5500000000000002,7.926099999999999,8.27721118927002
1.0,0.005,0.0,1.0,1.0,0.6800000000000003,7.9946,8.338478088378906
1.0,0.005,0.0,1.0,1.0,0.8099999999999997,8.0005,8.399744033813477
1.0,0.005,0.0,1.0,1.0,0.9399999999999998,8.093,8.461009979248047
1.0,0.005,0.0,1.0,1.0,1.0699999999999998,8.1513,8.5222749710083
1.0,0.005,0.0,1.0,1.0,1.2,8.1207,8.583542823791504
1.0,0.005,0.0,1.0,1.0,1.33,8.2084,8.63440990447998
1.0,0.005,0.0,1.0,1.0,1.4600000000000002,8.155,8.680691719055176
1.0,0.005,0.0,1.0,1.0,1.5900000000000003,8.1707,8.726972579956055
1.0,0.005,0.0,1.0,1.0,1.7200000000000004,8.2107,8.769136428833008
1.0,0.005,0.0,1.0,1.0,1.8500000000000005,8.2094,8.802338600158691
1.0,0.005,0.0,1.0,1.0,1.98,8.2467,8.835541725158691
1.0,0.005,0.0,1.0,1.0,2.11,8.2916,8.868741989135742
1.0,0.005,0.0,1.0,1.0,2.24,8.3006,8.901944160461426
1.0,0.005,0.0,1.0,1.0,2.37,8.262,8.935148239135742
1.0,0.005,0.0,1.0,1.0,2.4999999999999996,8.3258,8.96834945678711
1.0,0.0049,0.0,1.0,1.0,-4.0,8.5777,8.714214324951172
1.0,0.0049,0.0,1.0,1.0,-3.87,8.5983,8.70107364654541
1.0,0.0049,0.0,1.0,1.0,-3.7400000000000007,8.5649,8.687934875488281
1.0,0.0049,0.0,1.0,1.0,-3.61,8.5817,8.674795150756836
1.0,0.0049,0.0,1.0,1.0,-3.4800000000000004,8.5646,8.661656379699707
1.0,0.0049,0.0,1.0,1.0,-3.35,8.5345,8.648516654968262
1.0,0.0049,0.0,1.0,1.0,-3.22,8.5157,8.635376930236816
1.0,0.0049,0.0,1.0,1.0,-3.09,8.5005,8.62224006652832
